venue,send_time,recv_time,mid_price,depth,seq
ECN_0,2025-10-01 08:01:11.624178,2025-10-01 08:01:11.624996,1.1007275305827176,1058.085570261805,7203
ECN_1,2025-10-01 08:01:11.624164,2025-10-01 08:01:11.626318,1.1007149500112228,887.0413176550287,7203
ECN_2,2025-10-01 08:01:11.611894,2025-10-01 08:01:11.626857,1.1007337928010472,688.0496986034588,7200
ECN_1,2025-10-01 08:01:11.614239,2025-10-01 08:01:11.627088,1.1007412312016727,976.7321025043594,7200
ECN_0,2025-10-01 08:01:11.621576,2025-10-01 08:01:11.627416,1.1007219548540783,1218.0385776410699,7202
ECN_2,2025-10-01 08:01:11.615827,2025-10-01 08:01:11.629813,1.1007343298517138,774.6992541799663,7201
ECN_1,2025-10-01 08:01:11.622715,2025-10-01 08:01:11.636018,1.1007228387087586,1083.310041945262,7202
ECN_2,2025-10-01 08:01:11.625485,2025-10-01 08:01:11.639852,1.1007297766754,777.096081954057,7203
ECN_0,2025-10-01 08:01:11.641298,2025-10-01 08:01:11.641933,1.1007147427476427,1180.568327213542,7204
ECN_2,2025-10-01 08:01:11.625006,2025-10-01 08:01:11.644472,1.1007180666539405,647.6553235753695,7202
ECN_2,2025-10-01 08:01:11.643140,2025-10-01 08:01:11.652685,1.1007269418640988,632.3189630544986,7204
ECN_1,2025-10-01 08:01:11.645060,2025-10-01 08:01:11.654498,1.100715708595999,889.1316974605473,7204
ECN_1,2025-10-01 08:01:11.691179,2025-10-01 08:01:11.697119,1.1007275747518224,952.4556810366514,7205
ECN_0,2025-10-01 08:01:11.691725,2025-10-01 08:01:11.698996,1.1007280438838452,1212.1070336486737,7205
ECN_0,2025-10-01 08:01:11.699469,2025-10-01 08:01:11.699909,1.1007359435576205,1212.0257821853554,7206
ECN_1,2025-10-01 08:01:11.699086,2025-10-01 08:01:11.705170,1.1007302361273859,866.5727633038621,7206
ECN_0,2025-10-01 08:01:11.706172,2025-10-01 08:01:11.708518,1.1007356526670113,1226.2082943296416,7207
ECN_2,2025-10-01 08:01:11.694787,2025-10-01 08:01:11.709631,1.1007115824727816,737.2390480572293,7205
ECN_1,2025-10-01 08:01:11.705630,2025-10-01 08:01:11.717254,1.1007366570141226,1023.8261706615644,7207
ECN_2,2025-10-01 08:01:11.697876,2025-10-01 08:01:11.719484,1.1007506679542838,677.046171546113,7206
ECN_2,2025-10-01 08:01:11.703340,2025-10-01 08:01:11.720520,1.1007420893837994,601.7617286987108,7207
ECN_0,2025-10-01 08:01:11.718978,2025-10-01 08:01:11.724529,1.1007283455935606,1210.8217259717865,7208
ECN_1,2025-10-01 08:01:11.717693,2025-10-01 08:01:11.724754,1.1007285932044082,901.432384445782,7208
ECN_2,2025-10-01 08:01:11.720191,2025-10-01 08:01:11.739290,1.100731975948687,735.9895165250788,7208
ECN_0,2025-10-01 08:01:11.745614,2025-10-01 08:01:11.749657,1.1007276614070396,1139.6380635295475,7209
ECN_0,2025-10-01 08:01:11.747471,2025-10-01 08:01:11.749901,1.1007308746856828,1132.9888411321158,7210
ECN_1,2025-10-01 08:01:11.746099,2025-10-01 08:01:11.756985,1.1007258116700296,976.4527151106685,7209
ECN_2,2025-10-01 08:01:11.745519,2025-10-01 08:01:11.759725,1.1007292079538584,716.6012410089552,7209
ECN_2,2025-10-01 08:01:11.744566,2025-10-01 08:01:11.762244,1.1007227762258025,668.4381519899332,7210
ECN_1,2025-10-01 08:01:11.747629,2025-10-01 08:01:11.763415,1.100725207496836,854.5873501318983,7210
ECN_0,2025-10-01 08:01:11.774369,2025-10-01 08:01:11.785018,1.1007182084987908,1172.5524036125676,7211
ECN_0,2025-10-01 08:01:11.782812,2025-10-01 08:01:11.785037,1.1007279069857538,1071.4543971814142,7212
ECN_2,2025-10-01 08:01:11.774708,2025-10-01 08:01:11.789291,1.1007119526866334,619.7476420000633,7211
ECN_1,2025-10-01 08:01:11.775504,2025-10-01 08:01:11.789859,1.1007042059599152,907.3380665002315,7211
ECN_1,2025-10-01 08:01:11.785701,2025-10-01 08:01:11.792057,1.1007144681066263,919.7711382967802,7212
ECN_2,2025-10-01 08:01:11.783656,2025-10-01 08:01:11.798632,1.1007233265542302,679.7226230429111,7212
ECN_0,2025-10-01 08:01:11.797169,2025-10-01 08:01:11.800202,1.100715798344622,1335.1046803971535,7213
ECN_0,2025-10-01 08:01:11.799520,2025-10-01 08:01:11.803643,1.1007242913332727,1188.6427416155575,7214
ECN_2,2025-10-01 08:01:11.794047,2025-10-01 08:01:11.808998,1.1007322574400538,694.3336097732138,7213
ECN_1,2025-10-01 08:01:11.797262,2025-10-01 08:01:11.809222,1.1007302145720645,892.8299215850527,7213
ECN_0,2025-10-01 08:01:11.812324,2025-10-01 08:01:11.813086,1.1007328651262773,1154.024697180606,7215
ECN_1,2025-10-01 08:01:11.799577,2025-10-01 08:01:11.814123,1.1007301012748165,934.8764942573839,7214
ECN_2,2025-10-01 08:01:11.797063,2025-10-01 08:01:11.814737,1.1007126839239199,639.0911599589288,7214
ECN_0,2025-10-01 08:01:11.815115,2025-10-01 08:01:11.819443,1.1007553124160832,1093.4814728796148,7216
ECN_0,2025-10-01 08:01:11.818745,2025-10-01 08:01:11.820477,1.100728007405915,1125.2975002011349,7217
ECN_1,2025-10-01 08:01:11.813446,2025-10-01 08:01:11.823599,1.100735513772834,1032.742556911892,7216
ECN_1,2025-10-01 08:01:11.813501,2025-10-01 08:01:11.823689,1.1007300359465324,979.3128307825715,7215
ECN_0,2025-10-01 08:01:11.822474,2025-10-01 08:01:11.824960,1.1007328167105366,1297.4370569363484,7218
ECN_2,2025-10-01 08:01:11.810104,2025-10-01 08:01:11.825436,1.1007370633503082,757.1792821210473,7215
ECN_1,2025-10-01 08:01:11.819214,2025-10-01 08:01:11.826391,1.1007342120876271,985.5462713034984,7217
ECN_2,2025-10-01 08:01:11.818342,2025-10-01 08:01:11.828464,1.1007152286477098,695.0580293741589,7217
ECN_1,2025-10-01 08:01:11.823389,2025-10-01 08:01:11.832081,1.1007382507588162,823.4415891549511,7218
ECN_2,2025-10-01 08:01:11.816866,2025-10-01 08:01:11.838193,1.1007299285372034,589.9891097359739,7216
ECN_2,2025-10-01 08:01:11.823535,2025-10-01 08:01:11.840722,1.1007169488393331,685.9450599138697,7218
ECN_0,2025-10-01 08:01:11.840772,2025-10-01 08:01:11.841393,1.1007264896425453,1263.851485741112,7220
ECN_2,2025-10-01 08:01:11.831762,2025-10-01 08:01:11.843537,1.1007372229482444,726.1435241017915,7219
ECN_1,2025-10-01 08:01:11.834426,2025-10-01 08:01:11.844251,1.1007239201619088,938.1946210032388,7219
ECN_0,2025-10-01 08:01:11.833235,2025-10-01 08:01:11.845085,1.1007335881745488,1230.8357653392839,7219
ECN_1,2025-10-01 08:01:11.841759,2025-10-01 08:01:11.850849,1.10073296837258,970.9121239463507,7220
ECN_0,2025-10-01 08:01:11.856861,2025-10-01 08:01:11.858524,1.1007346259874893,1227.0446667372887,7221
ECN_2,2025-10-01 08:01:11.842378,2025-10-01 08:01:11.860282,1.1007350025276779,725.7193601045786,7220
ECN_1,2025-10-01 08:01:11.860398,2025-10-01 08:01:11.873050,1.1007274202071975,981.2894317365368,7221
ECN_2,2025-10-01 08:01:11.858089,2025-10-01 08:01:11.875665,1.1007426480100608,730.0934430644593,7221
ECN_0,2025-10-01 08:01:11.883852,2025-10-01 08:01:11.888567,1.1007331504724225,1184.6215393925497,7222
ECN_0,2025-10-01 08:01:11.887502,2025-10-01 08:01:11.889061,1.1007219004383135,1162.142702683373,7223
ECN_2,2025-10-01 08:01:11.883321,2025-10-01 08:01:11.895183,1.1007281954039507,612.1592613248879,7222
ECN_0,2025-10-01 08:01:11.891049,2025-10-01 08:01:11.895456,1.1007290797143257,1245.1580299492266,7224
ECN_1,2025-10-01 08:01:11.885072,2025-10-01 08:01:11.897836,1.100726691839136,857.9270736337729,7223
ECN_1,2025-10-01 08:01:11.884077,2025-10-01 08:01:11.897903,1.1007348924067928,916.7468477926363,7222
ECN_2,2025-10-01 08:01:11.884752,2025-10-01 08:01:11.903802,1.1007296081351639,707.381076310396,7223
ECN_2,2025-10-01 08:01:11.890484,2025-10-01 08:01:11.904483,1.1007270413900496,777.2089831217536,7224
ECN_1,2025-10-01 08:01:11.892600,2025-10-01 08:01:11.908091,1.1007242806299458,925.5961260748442,7224
ECN_0,2025-10-01 08:01:11.914967,2025-10-01 08:01:11.918424,1.1007198791811095,1292.2418370725786,7225
ECN_0,2025-10-01 08:01:11.921849,2025-10-01 08:01:11.926408,1.100725547310199,1140.7865197791741,7226
ECN_1,2025-10-01 08:01:11.914754,2025-10-01 08:01:11.928428,1.1007212638580917,873.8071596660233,7225
ECN_2,2025-10-01 08:01:11.913694,2025-10-01 08:01:11.929590,1.1007158121609617,726.5272099065263,7225
ECN_0,2025-10-01 08:01:11.926058,2025-10-01 08:01:11.933752,1.1007330216655806,1232.3660163468958,7227
ECN_1,2025-10-01 08:01:11.922376,2025-10-01 08:01:11.934037,1.1007289629534507,969.1906778443131,7226
ECN_1,2025-10-01 08:01:11.928185,2025-10-01 08:01:11.937312,1.1007241005784945,984.0775429941515,7227
ECN_2,2025-10-01 08:01:11.923599,2025-10-01 08:01:11.940679,1.1007415782410968,611.207354651914,7226
ECN_2,2025-10-01 08:01:11.929171,2025-10-01 08:01:11.946142,1.1007325025382555,782.6982586113511,7227
ECN_1,2025-10-01 08:01:11.943210,2025-10-01 08:01:11.950315,1.1007277753099747,993.0507034791201,7228
ECN_0,2025-10-01 08:01:11.945042,2025-10-01 08:01:11.952096,1.1007433662786879,1253.0290385083451,7228
ECN_2,2025-10-01 08:01:11.947113,2025-10-01 08:01:11.960494,1.10072797218053,713.9281656097891,7228
ECN_0,2025-10-01 08:01:11.959034,2025-10-01 08:01:11.967946,1.1007414663968276,1142.703544455981,7229
ECN_2,2025-10-01 08:01:11.958928,2025-10-01 08:01:11.972383,1.100735321211975,662.3135761640244,7229
ECN_1,2025-10-01 08:01:11.958774,2025-10-01 08:01:11.974345,1.1007393843824205,956.1731480306908,7229
ECN_0,2025-10-01 08:01:12.033516,2025-10-01 08:01:12.035757,1.1007485778848134,1290.2744105609852,7230
ECN_0,2025-10-01 08:01:12.035959,2025-10-01 08:01:12.037154,1.1007552228672708,1224.7634155989613,7231
ECN_1,2025-10-01 08:01:12.033405,2025-10-01 08:01:12.041739,1.100745340117264,960.335944576556,7230
ECN_0,2025-10-01 08:01:12.036946,2025-10-01 08:01:12.043044,1.1007375880985653,1147.6174296579204,7232
ECN_1,2025-10-01 08:01:12.034316,2025-10-01 08:01:12.043415,1.1007581111839408,846.5010100108319,7231
ECN_0,2025-10-01 08:01:12.041927,2025-10-01 08:01:12.044189,1.1007515741856777,1106.20651866412,7234
ECN_1,2025-10-01 08:01:12.039124,2025-10-01 08:01:12.046456,1.1007441973202623,952.1601599032042,7232
ECN_1,2025-10-01 08:01:12.040800,2025-10-01 08:01:12.046686,1.1007485121489224,1037.642205324439,7234
ECN_0,2025-10-01 08:01:12.039975,2025-10-01 08:01:12.048360,1.1007517617151061,1251.638285422016,7233
ECN_2,2025-10-01 08:01:12.033657,2025-10-01 08:01:12.048983,1.1007468811695704,726.3829158941587,7231
ECN_2,2025-10-01 08:01:12.033754,2025-10-01 08:01:12.049354,1.1007386323447557,596.8362226709688,7230
ECN_2,2025-10-01 08:01:12.040684,2025-10-01 08:01:12.053320,1.1007399665976059,693.450881182648,7233
ECN_1,2025-10-01 08:01:12.040400,2025-10-01 08:01:12.054331,1.100757833434357,903.8448753807908,7233
ECN_2,2025-10-01 08:01:12.040051,2025-10-01 08:01:12.054503,1.1007486145571923,692.4938665241747,7232
ECN_2,2025-10-01 08:01:12.042772,2025-10-01 08:01:12.060464,1.1007574918960954,770.171778210647,7234
ECN_0,2025-10-01 08:01:12.057710,2025-10-01 08:01:12.062934,1.1007574867149157,1179.1025487107738,7235
ECN_0,2025-10-01 08:01:12.061250,2025-10-01 08:01:12.063820,1.10076995855517,1315.8575600064996,7236
ECN_1,2025-10-01 08:01:12.059635,2025-10-01 08:01:12.069645,1.1007581316558868,917.1063040723392,7235
ECN_0,2025-10-01 08:01:12.065293,2025-10-01 08:01:12.071599,1.1007561342162662,1146.3462613477082,7238
ECN_1,2025-10-01 08:01:12.064312,2025-10-01 08:01:12.072527,1.1007599034820208,890.3902786853278,7237
ECN_1,2025-10-01 08:01:12.061313,2025-10-01 08:01:12.072912,1.1007618673369461,971.6734470399996,7236
ECN_2,2025-10-01 08:01:12.057746,2025-10-01 08:01:12.073084,1.1007393246060975,651.1432128927663,7235
ECN_0,2025-10-01 08:01:12.064836,2025-10-01 08:01:12.073358,1.1007591075501943,1151.9467462737416,7237
ECN_2,2025-10-01 08:01:12.060885,2025-10-01 08:01:12.076327,1.1007697102928757,627.2741312775203,7236
ECN_1,2025-10-01 08:01:12.064667,2025-10-01 08:01:12.077589,1.1007454000743682,838.0737256946169,7238
ECN_2,2025-10-01 08:01:12.065004,2025-10-01 08:01:12.079124,1.1007591239167673,651.8929146393809,7237
ECN_2,2025-10-01 08:01:12.066653,2025-10-01 08:01:12.082472,1.100746844163308,675.8642284973929,7238
ECN_0,2025-10-01 08:01:12.078711,2025-10-01 08:01:12.083298,1.1007471791865988,1223.4952518932214,7239
ECN_1,2025-10-01 08:01:12.079461,2025-10-01 08:01:12.092476,1.1007420633924625,906.2624866586575,7239
ECN_2,2025-10-01 08:01:12.077875,2025-10-01 08:01:12.097345,1.1007557807530528,797.4967542357692,7239
ECN_0,2025-10-01 08:01:12.101232,2025-10-01 08:01:12.104655,1.1007592598866225,1141.4660136928944,7240
ECN_0,2025-10-01 08:01:12.100843,2025-10-01 08:01:12.106008,1.1007599117614004,1250.1320358137277,7241
ECN_1,2025-10-01 08:01:12.097191,2025-10-01 08:01:12.106908,1.1007701721130558,996.9611879654178,7240
ECN_1,2025-10-01 08:01:12.100718,2025-10-01 08:01:12.107586,1.1007572948876976,963.483007949154,7241
ECN_2,2025-10-01 08:01:12.097397,2025-10-01 08:01:12.119449,1.1007583207730867,713.1469670233383,7240
ECN_2,2025-10-01 08:01:12.102424,2025-10-01 08:01:12.121191,1.1007754545190964,764.9934905534195,7241
ECN_0,2025-10-01 08:01:12.120098,2025-10-01 08:01:12.126797,1.1007393816544733,1222.73092500031,7242
ECN_2,2025-10-01 08:01:12.119984,2025-10-01 08:01:12.134506,1.1007456751055587,666.4837842860046,7242
ECN_1,2025-10-01 08:01:12.121591,2025-10-01 08:01:12.136803,1.100747422480975,953.5052282199912,7242
ECN_1,2025-10-01 08:01:12.139449,2025-10-01 08:01:12.148015,1.1007635154894775,965.024637449713,7243
ECN_1,2025-10-01 08:01:12.141950,2025-10-01 08:01:12.148022,1.1007400855498948,985.1412198453008,7244
ECN_0,2025-10-01 08:01:12.139762,2025-10-01 08:01:12.150205,1.100761105545617,1133.9357486863757,7243
ECN_0,2025-10-01 08:01:12.141368,2025-10-01 08:01:12.150718,1.100748223126785,1068.672143278929,7244
ECN_2,2025-10-01 08:01:12.141651,2025-10-01 08:01:12.155888,1.1007744084707152,707.6883864748785,7243
ECN_2,2025-10-01 08:01:12.140268,2025-10-01 08:01:12.157409,1.1007343864866834,702.9895991842084,7244
ECN_0,2025-10-01 08:01:12.159814,2025-10-01 08:01:12.161490,1.100751263453883,1159.1912414754602,7245
ECN_0,2025-10-01 08:01:12.164301,2025-10-01 08:01:12.165830,1.1007725102871102,1243.2643119413283,7247
ECN_0,2025-10-01 08:01:12.164971,2025-10-01 08:01:12.168389,1.1007644943138497,1135.60167910805,7246
ECN_1,2025-10-01 08:01:12.156635,2025-10-01 08:01:12.169773,1.1007499501226428,958.2676321926209,7245
ECN_1,2025-10-01 08:01:12.162953,2025-10-01 08:01:12.169793,1.100772305862378,1022.8170534667067,7247
ECN_2,2025-10-01 08:01:12.157172,2025-10-01 08:01:12.171276,1.1007684025074025,715.9463399368087,7245
ECN_0,2025-10-01 08:01:12.169502,2025-10-01 08:01:12.171673,1.1007838312694775,1212.2374095967334,7248
ECN_0,2025-10-01 08:01:12.168900,2025-10-01 08:01:12.172012,1.1007907418036387,1229.4519406793488,7249
ECN_1,2025-10-01 08:01:12.163616,2025-10-01 08:01:12.175220,1.100757315552805,931.2591528074241,7246
ECN_1,2025-10-01 08:01:12.166949,2025-10-01 08:01:12.176628,1.1007782373213264,1009.5215600492065,7248
ECN_1,2025-10-01 08:01:12.170634,2025-10-01 08:01:12.177056,1.1007687739733123,999.7313775679822,7249
ECN_2,2025-10-01 08:01:12.165545,2025-10-01 08:01:12.181035,1.1007702561434143,773.7881054043588,7247
ECN_2,2025-10-01 08:01:12.165869,2025-10-01 08:01:12.181501,1.1007821672802225,710.6708584479022,7248
ECN_2,2025-10-01 08:01:12.163942,2025-10-01 08:01:12.182680,1.100768539586246,632.0899418291972,7246
ECN_2,2025-10-01 08:01:12.171144,2025-10-01 08:01:12.184271,1.1007909893815047,776.0571787983412,7249
ECN_0,2025-10-01 08:01:12.208275,2025-10-01 08:01:12.208736,1.1007783092346946,1165.1994365185246,7250
ECN_1,2025-10-01 08:01:12.207055,2025-10-01 08:01:12.213873,1.1007757402457155,920.8541809965624,7250
ECN_0,2025-10-01 08:01:12.211511,2025-10-01 08:01:12.217227,1.1007665940026037,1191.610710460836,7251
ECN_1,2025-10-01 08:01:12.213112,2025-10-01 08:01:12.225754,1.1007779268982798,968.4678432337504,7251
ECN_2,2025-10-01 08:01:12.213359,2025-10-01 08:01:12.229163,1.1007628925716226,656.1189530725932,7251
ECN_2,2025-10-01 08:01:12.209741,2025-10-01 08:01:12.229980,1.100789952131457,721.8672117426322,7250
ECN_0,2025-10-01 08:01:12.242957,2025-10-01 08:01:12.248450,1.1007854122068892,1204.1459773610322,7252
ECN_1,2025-10-01 08:01:12.243618,2025-10-01 08:01:12.255703,1.100800190659023,1060.983035112607,7252
ECN_2,2025-10-01 08:01:12.244001,2025-10-01 08:01:12.261571,1.1007980706977556,741.4183455256054,7252
ECN_0,2025-10-01 08:01:12.275499,2025-10-01 08:01:12.276100,1.10074430252013,1236.849966561572,7256
ECN_0,2025-10-01 08:01:12.275734,2025-10-01 08:01:12.277166,1.1007636211501926,1167.112359361302,7255
ECN_0,2025-10-01 08:01:12.270425,2025-10-01 08:01:12.278310,1.100753221333614,1171.1252542137172,7253
ECN_0,2025-10-01 08:01:12.274874,2025-10-01 08:01:12.278907,1.1007644864183206,1227.1172725367526,7254
ECN_1,2025-10-01 08:01:12.274640,2025-10-01 08:01:12.282105,1.100758766094602,933.5030419649286,7254
ECN_1,2025-10-01 08:01:12.271685,2025-10-01 08:01:12.282275,1.100749958845854,997.5109613310498,7253
ECN_0,2025-10-01 08:01:12.276335,2025-10-01 08:01:12.284096,1.100729835616874,1107.2320246927657,7257
ECN_1,2025-10-01 08:01:12.272113,2025-10-01 08:01:12.286442,1.100761464114205,844.3533348356515,7255
ECN_1,2025-10-01 08:01:12.276252,2025-10-01 08:01:12.287293,1.1007422292029665,981.0853914459001,7257
ECN_1,2025-10-01 08:01:12.277773,2025-10-01 08:01:12.287344,1.100765017499652,889.8209227890131,7256
ECN_0,2025-10-01 08:01:12.285253,2025-10-01 08:01:12.287373,1.1007341902072367,1127.872931473663,7258
ECN_2,2025-10-01 08:01:12.271428,2025-10-01 08:01:12.287377,1.1007491857787284,777.3034694728732,7253
ECN_2,2025-10-01 08:01:12.273064,2025-10-01 08:01:12.287690,1.1007567824242486,727.4805517635014,7254
ECN_1,2025-10-01 08:01:12.285003,2025-10-01 08:01:12.289774,1.100735462811714,884.1768721841568,7258
ECN_2,2025-10-01 08:01:12.273421,2025-10-01 08:01:12.290974,1.100753904304798,679.7190836476278,7255
ECN_2,2025-10-01 08:01:12.277481,2025-10-01 08:01:12.296116,1.10073707291094,631.2894817298486,7257
ECN_2,2025-10-01 08:01:12.276961,2025-10-01 08:01:12.299027,1.1007522889058936,669.760800078331,7256
ECN_2,2025-10-01 08:01:12.285996,2025-10-01 08:01:12.305933,1.1007502061575645,710.8180694120101,7258
ECN_0,2025-10-01 08:01:12.313199,2025-10-01 08:01:12.321713,1.1007434093273052,1183.2016342004033,7259
ECN_1,2025-10-01 08:01:12.316749,2025-10-01 08:01:12.327148,1.1007451530700063,942.8136770591569,7259
ECN_2,2025-10-01 08:01:12.313256,2025-10-01 08:01:12.330056,1.1007284475681771,783.8543275880304,7259
ECN_0,2025-10-01 08:01:12.339974,2025-10-01 08:01:12.348904,1.1007338584900952,1110.6326611945533,7260
ECN_2,2025-10-01 08:01:12.339115,2025-10-01 08:01:12.350094,1.1007399098289217,608.9457722537214,7260
ECN_0,2025-10-01 08:01:12.351945,2025-10-01 08:01:12.352284,1.100708954600292,1218.3784268986467,7261
ECN_1,2025-10-01 08:01:12.338505,2025-10-01 08:01:12.352481,1.1007310772777879,871.960536257977,7260
ECN_0,2025-10-01 08:01:12.353251,2025-10-01 08:01:12.355846,1.1007184871505136,1144.006711198162,7262
ECN_1,2025-10-01 08:01:12.353186,2025-10-01 08:01:12.361166,1.1007164150268223,1005.9143208219303,7262
ECN_1,2025-10-01 08:01:12.353878,2025-10-01 08:01:12.361611,1.1007233751613166,974.3720823204147,7261
ECN_2,2025-10-01 08:01:12.352948,2025-10-01 08:01:12.363314,1.1007158019845948,641.7599027948172,7261
ECN_0,2025-10-01 08:01:12.365514,2025-10-01 08:01:12.366427,1.1007344154873002,1181.7436509371328,7263
ECN_2,2025-10-01 08:01:12.352722,2025-10-01 08:01:12.372506,1.1007231261175234,605.7901661625394,7262
ECN_1,2025-10-01 08:01:12.365749,2025-10-01 08:01:12.375758,1.100727599377945,917.3372463412932,7263
ECN_0,2025-10-01 08:01:12.381326,2025-10-01 08:01:12.382562,1.1007261374692843,1114.577696174049,7264
ECN_2,2025-10-01 08:01:12.365937,2025-10-01 08:01:12.389152,1.1007518847247817,718.2332680097662,7263
ECN_1,2025-10-01 08:01:12.382294,2025-10-01 08:01:12.390030,1.1007512250303122,843.2926496244687,7264
ECN_0,2025-10-01 08:01:12.388338,2025-10-01 08:01:12.393295,1.10071785313521,1177.1777028116621,7265
ECN_0,2025-10-01 08:01:12.391301,2025-10-01 08:01:12.397095,1.1007104721399614,1129.1238006120202,7266
ECN_2,2025-10-01 08:01:12.380881,2025-10-01 08:01:12.398112,1.1007417866747156,673.3570332063733,7264
ECN_1,2025-10-01 08:01:12.392811,2025-10-01 08:01:12.399277,1.1007225130269935,971.8856355193371,7266
ECN_1,2025-10-01 08:01:12.389632,2025-10-01 08:01:12.400319,1.100718659149407,1002.0259364732453,7265
ECN_0,2025-10-01 08:01:12.397687,2025-10-01 08:01:12.401930,1.1006974172644617,1196.5656296285465,7267
ECN_1,2025-10-01 08:01:12.395156,2025-10-01 08:01:12.405996,1.1007001558094271,886.4045170391377,7267
ECN_1,2025-10-01 08:01:12.398410,2025-10-01 08:01:12.407357,1.1007015591073144,982.4898314656157,7268
ECN_0,2025-10-01 08:01:12.401120,2025-10-01 08:01:12.408772,1.1006825161792324,1220.3665079853997,7269
ECN_1,2025-10-01 08:01:12.400784,2025-10-01 08:01:12.409097,1.1006904716628536,1003.6409536786658,7269
ECN_2,2025-10-01 08:01:12.395332,2025-10-01 08:01:12.410361,1.1006803706164305,762.2214469653688,7267
ECN_0,2025-10-01 08:01:12.400040,2025-10-01 08:01:12.410815,1.1007058215448855,1154.111262793203,7268
ECN_2,2025-10-01 08:01:12.388253,2025-10-01 08:01:12.412569,1.10071053040084,679.9861608041257,7265
ECN_2,2025-10-01 08:01:12.396193,2025-10-01 08:01:12.412878,1.100720956192582,736.822797342331,7266
ECN_2,2025-10-01 08:01:12.401224,2025-10-01 08:01:12.418021,1.100709396340293,774.5359558557976,7268
ECN_2,2025-10-01 08:01:12.402675,2025-10-01 08:01:12.421245,1.1006946822128907,745.7089984777366,7269
ECN_0,2025-10-01 08:01:12.443700,2025-10-01 08:01:12.446850,1.1006815964704038,1047.6686605000875,7270
ECN_1,2025-10-01 08:01:12.444215,2025-10-01 08:01:12.451073,1.1006866701360716,894.1887265910815,7270
ECN_2,2025-10-01 08:01:12.441110,2025-10-01 08:01:12.459706,1.1006786084612248,683.5277753558103,7270
ECN_1,2025-10-01 08:01:12.457210,2025-10-01 08:01:12.463036,1.100696119980823,939.5939410703529,7271
ECN_0,2025-10-01 08:01:12.460346,2025-10-01 08:01:12.469622,1.1006900398620896,1112.724871708591,7271
ECN_0,2025-10-01 08:01:12.470209,2025-10-01 08:01:12.474091,1.1006754731349622,1227.2680229113857,7272
ECN_0,2025-10-01 08:01:12.472535,2025-10-01 08:01:12.475180,1.100641849093376,1189.3215524222978,7273
ECN_1,2025-10-01 08:01:12.468538,2025-10-01 08:01:12.475569,1.1006693485659285,1096.9194142697443,7272
ECN_2,2025-10-01 08:01:12.459662,2025-10-01 08:01:12.476516,1.100678746501595,637.2074238489521,7271
ECN_1,2025-10-01 08:01:12.471536,2025-10-01 08:01:12.481130,1.1006421135235367,931.6807586440225,7273
ECN_0,2025-10-01 08:01:12.480859,2025-10-01 08:01:12.481463,1.1006471164702616,1244.9786477900989,7274
ECN_1,2025-10-01 08:01:12.477726,2025-10-01 08:01:12.484349,1.100648449294014,1000.3336998962773,7274
ECN_2,2025-10-01 08:01:12.469839,2025-10-01 08:01:12.484579,1.100677353744997,632.2237639901202,7272
ECN_2,2025-10-01 08:01:12.472896,2025-10-01 08:01:12.494443,1.1006321425946124,803.6484143252418,7273
ECN_2,2025-10-01 08:01:12.479131,2025-10-01 08:01:12.494916,1.1006461447255191,771.4504258155341,7274
ECN_0,2025-10-01 08:01:12.496591,2025-10-01 08:01:12.499277,1.1006327495765853,1230.3496989536666,7275
ECN_0,2025-10-01 08:01:12.500677,2025-10-01 08:01:12.503631,1.1006348897346818,1146.5183344926436,7276
ECN_1,2025-10-01 08:01:12.499388,2025-10-01 08:01:12.511531,1.1006322903777683,931.6111994608403,7275
ECN_2,2025-10-01 08:01:12.497011,2025-10-01 08:01:12.512402,1.1006390667458543,584.0276811286788,7275
ECN_1,2025-10-01 08:01:12.500457,2025-10-01 08:01:12.516013,1.100641996413692,1003.6733618222206,7276
ECN_2,2025-10-01 08:01:12.499920,2025-10-01 08:01:12.516356,1.1006438337403548,653.3173591339075,7276
ECN_1,2025-10-01 08:01:12.515043,2025-10-01 08:01:12.526614,1.1006483962362457,961.1189233997455,7277
ECN_0,2025-10-01 08:01:12.516620,2025-10-01 08:01:12.529342,1.1006464704329955,1158.2997478411617,7277
ECN_2,2025-10-01 08:01:12.517477,2025-10-01 08:01:12.532776,1.100633156909337,622.1014892813873,7277
ECN_0,2025-10-01 08:01:12.542344,2025-10-01 08:01:12.546207,1.1006566834017262,1133.1474218117896,7278
ECN_1,2025-10-01 08:01:12.542515,2025-10-01 08:01:12.552986,1.1006633071831637,863.1395891790833,7278
ECN_0,2025-10-01 08:01:12.553436,2025-10-01 08:01:12.555427,1.1006472392490598,1171.359275007634,7279
ECN_2,2025-10-01 08:01:12.543448,2025-10-01 08:01:12.558030,1.1006460378716798,747.9827464145836,7278
ECN_1,2025-10-01 08:01:12.550091,2025-10-01 08:01:12.558274,1.1006349979459833,913.5177675850705,7279
ECN_0,2025-10-01 08:01:12.561743,2025-10-01 08:01:12.563979,1.1006309133865682,1198.433950342272,7280
ECN_0,2025-10-01 08:01:12.565342,2025-10-01 08:01:12.567972,1.1006505180957296,1222.3986614485411,7281
ECN_2,2025-10-01 08:01:12.551577,2025-10-01 08:01:12.571136,1.100639340155262,809.2865181864813,7279
ECN_1,2025-10-01 08:01:12.561810,2025-10-01 08:01:12.572632,1.1006205524478947,1019.9906647665694,7280
